bim360_account_id,bim360_project_id,relationship_guid,item1_domain,item1_entitytype,item1_id,item2_domain,item2_entitytype,item2_id,created_on,deleted_on,is_deleted,is_service_owned
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,806a3662-d297-4284-acb0-fd5eb58dcb12,autodesk-bim360-issue,coordination,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,autodesk-bim360-modelcoordination,documentlineage,urn:adsk.wipprod:dm.lineage:3Bf9b7qmRuCxkzZZvzZoqA#{3D},2025-10-10 01:55:53.721741,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,2c63e477-77d7-427a-8197-0a1480cb1b61,autodesk-bim360-issue,coordination,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,autodesk-bim360-documentmanagement,documentversion,urn:adsk.wipprod:dm.lineage:K0rEQEIlSj-d8oOKrdIYxw?version=4,2025-10-10 01:55:53.723675,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,c8f45225-bccc-40b6-a806-f2678833e536,autodesk-bim360-issue,coordination,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,autodesk-bim360-modelcoordination,clashgroup,22b2f247-9727-46e9-a010-858ebb5a9501,2025-10-10 01:55:53.725578,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,7989cf1e-3151-4044-af09-d095a0e9523e,autodesk-bim360-issue,coordination,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,autodesk-bim360-modelcoordination,scope,cd2f8c3a-e5be-46d5-8dfd-d6ada2475426,2025-10-10 01:55:53.727615,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,0fbbd488-4fc0-4790-9587-e8e9cd0de42e,autodesk-bim360-issue,coordination,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,autodesk-bim360-modelcoordination,container,af8b83a7-47eb-4049-9275-c86b659a4b79,2025-10-10 01:55:53.729348,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,7a651e37-9bba-4893-b5a8-2cf7001b249a,autodesk-bim360-issue,issue,a7656ea1-15f8-4221-8faf-212983ba12ea,autodesk-bim360-rfi,rfi,f7e70b90-583b-494e-857f-4fd2b2e97041,2025-10-10 06:40:32.352809,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,772abd5d-adaa-4c58-9ed9-d216f25c3926,autodesk-bim360-issue,issue,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,autodesk-bim360-rfi,rfi,4d9a66b8-08e7-4b0f-bf78-ce4e8ae9f7ad,2025-10-10 07:30:08.030469,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,d7d4e948-98b0-4604-896b-e9f269a28871,autodesk-bim360-issue,issue,1d08c014-45bc-4683-9d1c-397cb66389f1,autodesk-bim360-rfi,rfi,4d9a66b8-08e7-4b0f-bf78-ce4e8ae9f7ad,2025-10-10 07:39:03.670574,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,71df9ed4-94c0-4f1e-a146-b625c05ef506,autodesk-construction-form,form,15a4b010-2407-415b-8bfd-46f7cb47f9d7,autodesk-bim360-issue,issue,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,2025-10-14 00:17:52.057132,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,090d2b60-72b1-4295-8134-c030fd7336ed,autodesk-bim360-issue,issue,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,autodesk-bim360-asset,asset,20c5ae5a-3909-4a87-82f1-1aaab8303743,2025-10-14 00:19:06.079296,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,0492a20a-4ad3-45d5-b856-bed868d8b60e,autodesk-bim360-issue,issue,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,autodesk-construction-correspondence,thread,0ae3b469-7dfb-4ae7-86fc-1ddbf98a8331,2025-10-14 00:24:15.367972,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,a3102acd-2efa-4b05-9cce-6595dd0165ec,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-275,autodesk-bim360-issue,issue,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,2025-10-14 00:24:48.376125,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,bc35b1ec-de01-4339-a311-d193b05168c0,autodesk-bim360-issue,issue,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,autodesk-bim360-cost,pco,5c6f811f-2b0c-41b4-ae65-d8c22caea647,2025-10-14 00:25:15.456186,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,8b3c2c2b-36b2-4a6e-b4ea-147fee8f038d,autodesk-bim360-issue,issue,1de33f79-1122-418d-a37c-b9ae1f54e2a9,autodesk-bim360-issue,issue,53a4ffef-03af-424c-8ed0-224658043e2f,2025-12-12 02:55:08.091666,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,4d22ecc2-884f-486f-a6b3-86b667eb7d13,autodesk-bim360-issue,issue,53a4ffef-03af-424c-8ed0-224658043e2f,autodesk-bim360-issue,issue,66787908-0747-4fb4-b281-b165a2918288,2025-12-12 02:55:08.740854,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,7803b7ca-8430-449b-9c21-355fc7191375,autodesk-bim360-issue,issue,7d3194b7-212b-404e-8ab0-ed24876afc1e,autodesk-bim360-issue,issue,af884dcd-104d-4ad2-8f36-71bd373b0f6c,2025-12-15 04:57:03.985709,2025-12-15 04:57:25.545492,t,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,5eaa11d3-fdfa-4e4f-a33c-76de62efce13,autodesk-bim360-issue,issue,fc51a525-c50a-47cd-b58a-817c77e96b20,autodesk-bim360-issue,issue,af884dcd-104d-4ad2-8f36-71bd373b0f6c,2025-12-15 06:29:57.640148,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,4c3813d9-1351-42e3-9f46-5d00ec3157db,autodesk-bim360-issue,issue,b1924105-e777-49c1-9551-a1fe681f2c08,autodesk-bim360-issue,issue,af884dcd-104d-4ad2-8f36-71bd373b0f6c,2025-12-15 06:29:58.027937,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,a4de72e3-b5b4-418e-a712-e82259e39370,autodesk-bim360-rfi,rfi,53bab9c3-4458-4e38-84b5-1735ea92d546,autodesk-bim360-issue,issue,7bcf0a8a-a834-4163-9a06-c3d5cf5df79f,2025-12-26 23:59:12.38933,2025-12-27 00:01:05.22409,t,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,df032dbc-41e2-465c-86fb-f75f16dee768,autodesk-bim360-rfi,rfi,53bab9c3-4458-4e38-84b5-1735ea92d546,autodesk-bim360-issue,issue,1d08c014-45bc-4683-9d1c-397cb66389f1,2025-12-26 23:59:12.396813,2025-12-27 00:01:10.071069,t,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,0f2d5c7a-b214-4daf-a228-33a9f2485100,autodesk-bim360-rfi,rfi,53bab9c3-4458-4e38-84b5-1735ea92d546,autodesk-bim360-issue,issue,af884dcd-104d-4ad2-8f36-71bd373b0f6c,2025-12-26 23:59:12.38683,2025-12-27 00:01:02.111648,t,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,62bc4a2e-a771-4221-add8-6f1d148a9358,autodesk-bim360-rfi,rfi,53bab9c3-4458-4e38-84b5-1735ea92d546,autodesk-bim360-issue,issue,a7656ea1-15f8-4221-8faf-212983ba12ea,2025-12-26 23:59:12.394375,2025-12-27 00:01:07.980906,t,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,34aed757-0b67-4b3c-9ebf-307268fd7c09,autodesk-construction-markup,markupdocument,urn:adsk.wipprod:fs.file:vf.LU5NESTSS6-g0HgwpmarBA?version=2,autodesk-bim360-issue,issue,70c6c25a-4e78-4bed-a64a-00eab9dd52c5,2025-12-31 09:06:12.149401,2025-12-31 09:09:30.69699,t,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,24a056e5-0a32-4957-96b8-dfc97db23e0e,autodesk-bim360-issue,issue,70c6c25a-4e78-4bed-a64a-00eab9dd52c5,autodesk-construction-markup,markup,9483a9cf-4c14-4d50-9007-5526d7bf06cf,2025-12-31 09:06:12.153208,2025-12-31 09:09:30.696869,t,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,54a65d31-d3d7-41fc-ba0e-b301d1cfd381,autodesk-construction-markup,markupdocument,urn:adsk.wipprod:fs.file:vf.LU5NESTSS6-g0HgwpmarBA?version=2,autodesk-bim360-issue,issue,a5422672-3995-4ff1-a207-6d8eff0d3efe,2025-12-31 09:12:59.074282,2025-12-31 09:13:08.073358,t,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,d5911399-1ef1-4e9c-affc-5feb9ecd02fa,autodesk-construction-markup,markup,51f4068f-e46d-41d9-8dc9-2b39e8a8913d,autodesk-bim360-issue,issue,a5422672-3995-4ff1-a207-6d8eff0d3efe,2025-12-31 09:12:59.077781,2025-12-31 09:13:08.073216,t,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,67a629e9-6686-41df-b8c5-cf96bbc3f6bc,autodesk-bim360-rfi,rfi,6410951d-ed87-48cb-b18a-684982110087,autodesk-bim360-issue,issue,a18f030d-ebef-48c7-9d69-132ca96af2ff,2026-01-03 00:51:44.241038,2026-01-03 00:52:23.500449,t,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,21168c64-5865-49e8-b947-f9ac8d142e74,autodesk-bim360-issue,issue,d774f63b-c86b-4edc-860c-da36bdde9b7a,autodesk-bim360-rfi,rfi,6410951d-ed87-48cb-b18a-684982110087,2026-01-03 12:40:18.763834,,f,t
